strategy,symbol,entry_date,exit_date,pnl_pct,portfolio_pnl,days_held,exit_reason
PAIR,DRREDDY/ZYDUSLIFE,2025-06-30,2025-07-15,0.4838,2989.0,15,time_stop
PAIR,NHPC/PFC,2025-07-14,2025-07-15,-0.3982,-2464.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-07-11,2025-07-16,0.2963,1831.0,5,z_revert
PAIR,NHPC/PFC,2025-07-15,2025-07-16,0.6272,3880.0,1,z_revert
PAIR,JUBLFOOD/PAGEIND,2025-07-15,2025-07-16,1.8647,11561.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-07-16,2025-07-17,0.2237,1396.0,1,z_revert
PAIR,NHPC/PFC,2025-07-16,2025-07-17,-0.6325,-3950.0,1,z_revert
PAIR,JUBLFOOD/PAGEIND,2025-07-16,2025-07-17,-0.4458,-2778.0,1,z_revert
BREAKOUT,HINDUNILVR,2025-07-11,2025-07-18,-1.0267,-6388.0,7,time_stop
PAIR,POWERGRID/RECLTD,2025-07-17,2025-07-18,0.2953,1831.0,1,z_revert
PAIR,NHPC/PFC,2025-07-17,2025-07-18,0.1252,777.0,1,z_revert
PAIR,JUBLFOOD/PAGEIND,2025-07-17,2025-07-18,-0.2733,-1697.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-07-18,2025-07-21,-0.6322,-3921.0,3,z_revert
PAIR,NHPC/PFC,2025-07-18,2025-07-21,0.3385,2095.0,3,z_revert
PAIR,JUBLFOOD/PAGEIND,2025-07-18,2025-07-21,-0.1068,-662.0,3,z_revert
PAIR,DLF/GODREJPROP,2025-07-18,2025-07-21,0.3149,1950.0,3,z_revert
PAIR,NHPC/PFC,2025-07-21,2025-07-22,-0.0243,-151.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-07-21,2025-07-23,-0.1614,-1001.0,2,z_revert
PAIR,NHPC/PFC,2025-07-22,2025-07-23,-0.4328,-2682.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-07-23,2025-07-24,0.5841,3614.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-07-24,2025-07-25,0.6368,3948.0,1,z_revert
BREAKOUT,AMBUJACEM,2025-07-21,2025-07-28,-0.9188,-5710.0,7,time_stop
PAIR,NHPC/PFC,2025-07-23,2025-07-28,-0.0424,-262.0,5,z_revert
PAIR,POWERGRID/RECLTD,2025-07-25,2025-07-28,-0.9473,-5867.0,3,z_revert
PAIR,POWERGRID/RECLTD,2025-07-28,2025-07-29,0.6673,4119.0,1,z_revert
PAIR,NHPC/PFC,2025-07-28,2025-07-29,-0.3425,-2119.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-07-29,2025-07-30,0.6136,3791.0,1,z_revert
PAIR,NHPC/PFC,2025-07-29,2025-07-30,0.0573,355.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-07-30,2025-07-31,-1.0115,-6265.0,1,z_revert
PAIR,NHPC/PFC,2025-07-30,2025-08-01,0.0988,610.0,2,z_revert
PAIR,POWERGRID/RECLTD,2025-07-31,2025-08-04,0.4365,2695.0,4,z_revert
PAIR,JUBLFOOD/PAGEIND,2025-07-21,2025-08-05,-1.5366,-9501.0,15,time_stop
PAIR,NHPC/PFC,2025-08-01,2025-08-05,0.2371,1458.0,4,z_revert
PAIR,POWERGRID/RECLTD,2025-08-04,2025-08-05,0.274,1686.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-08-05,2025-08-06,-0.343,-2113.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2025-08-05,2025-08-06,0.1693,1042.0,1,z_revert
PAIR,NHPC/PFC,2025-08-05,2025-08-07,-0.4617,-2843.0,2,z_revert
PAIR,POWERGRID/RECLTD,2025-08-06,2025-08-07,-0.6683,-4108.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-08-07,2025-08-11,0.3307,2029.0,4,z_revert
PAIR,DLF/GODREJPROP,2025-07-28,2025-08-12,-2.0443,-12552.0,15,time_stop
PAIR,POWERGRID/RECLTD,2025-08-11,2025-08-12,-0.1699,-1036.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-08-12,2025-08-13,-0.4958,-3021.0,1,z_revert
MEAN_REV,BAJFINANCE,2025-08-06,2025-08-18,3.1687,19272.0,12,time_stop
PAIR,NHPC/PFC,2025-08-07,2025-08-20,0.1476,908.0,13,z_revert
PAIR,POWERGRID/RECLTD,2025-08-13,2025-08-21,0.0168,104.0,8,z_revert
PAIR,NHPC/PFC,2025-08-20,2025-08-21,-0.338,-2080.0,1,z_revert
MEAN_REV,NESTLEIND,2025-08-12,2025-08-22,6.2975,38704.0,10,time_stop
PAIR,DLF/GODREJPROP,2025-08-18,2025-08-22,1.5724,9877.0,4,z_revert
PAIR,DLF/GODREJPROP,2025-08-22,2025-08-25,-0.1341,-847.0,3,z_revert
PAIR,NHPC/PFC,2025-08-21,2025-08-26,0.3308,2088.0,5,z_revert
BREAKOUT,ZYDUSLIFE,2025-08-25,2025-08-26,-3.9292,-24834.0,1,stoploss
PAIR,CHOLAFIN/LICHSGFIN,2025-08-22,2025-08-29,2.4208,15090.0,7,z_revert
PAIR,JUBLFOOD/PAGEIND,2025-08-29,2025-09-01,-0.1053,-662.0,3,z_revert
PAIR,DLF/GODREJPROP,2025-08-26,2025-09-03,-0.3899,-2450.0,8,z_revert
PAIR,POWERGRID/RECLTD,2025-08-21,2025-09-05,-1.9257,-12084.0,15,time_stop
MEAN_REV,HDFCBANK,2025-08-26,2025-09-05,-0.6429,-4007.0,10,time_stop
BREAKOUT,EICHERMOT,2025-09-01,2025-09-05,4.6323,28808.0,4,target
BREAKOUT,M&M,2025-09-05,2025-09-08,3.7262,23549.0,3,target
BREAKOUT,TATASTEEL,2025-09-03,2025-09-10,0.6875,4401.0,7,time_stop
PAIR,POWERGRID/RECLTD,2025-09-05,2025-09-10,1.0228,6564.0,5,z_revert
PAIR,DLF/GODREJPROP,2025-09-08,2025-09-10,0.7709,4965.0,2,z_revert
PAIR,DLF/GODREJPROP,2025-09-10,2025-09-11,0.0359,232.0,1,z_revert
PAIR,DLF/GODREJPROP,2025-09-11,2025-09-12,-0.0239,-155.0,1,z_revert
MEAN_REV,HDFCBANK,2025-09-05,2025-09-15,0.4503,2908.0,10,time_stop
PAIR,POWERGRID/RECLTD,2025-09-10,2025-09-15,0.287,1857.0,5,z_revert
PAIR,DLF/GODREJPROP,2025-09-12,2025-09-15,-0.0869,-563.0,3,z_revert
PAIR,POWERGRID/RECLTD,2025-09-15,2025-09-16,-0.1238,-802.0,1,z_revert
PAIR,DLF/GODREJPROP,2025-09-15,2025-09-16,-0.1054,-682.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-09-16,2025-09-17,0.7034,4550.0,1,z_revert
PAIR,DLF/GODREJPROP,2025-09-16,2025-09-17,0.4887,3168.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-09-17,2025-09-18,-0.2276,-1478.0,1,z_revert
PAIR,DLF/GODREJPROP,2025-09-17,2025-09-18,0.1605,1041.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-09-18,2025-09-19,0.5028,3265.0,1,z_revert
PAIR,DLF/GODREJPROP,2025-09-18,2025-09-19,1.7466,11361.0,1,z_revert
BREAKOUT,NHPC,2025-09-15,2025-09-22,1.4524,9505.0,7,time_stop
PAIR,POWERGRID/RECLTD,2025-09-19,2025-09-22,-0.1537,-1011.0,3,z_revert
PAIR,DLF/GODREJPROP,2025-09-19,2025-09-22,-0.6147,-4041.0,3,z_revert
PAIR,POWERGRID/RECLTD,2025-09-22,2025-09-23,0.0203,133.0,1,z_revert
PAIR,DLF/GODREJPROP,2025-09-22,2025-09-23,0.9032,5925.0,1,z_revert
PAIR,DLF/GODREJPROP,2025-09-23,2025-09-24,-0.328,-2158.0,1,z_revert
PAIR,PRESTIGE/LODHA,2025-09-10,2025-09-25,-0.2897,-1905.0,15,time_stop
PAIR,POWERGRID/RECLTD,2025-09-23,2025-09-25,-0.8202,-5386.0,2,z_revert
PAIR,DLF/GODREJPROP,2025-09-24,2025-09-25,-0.3783,-2477.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-09-25,2025-09-26,-0.5766,-3770.0,1,z_revert
PAIR,DLF/GODREJPROP,2025-09-25,2025-09-26,0.0579,378.0,1,z_revert
PAIR,PRESTIGE/LODHA,2025-09-25,2025-09-26,0.34,2219.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-09-26,2025-09-29,0.84,5490.0,3,z_revert
PAIR,DLF/GODREJPROP,2025-09-26,2025-09-29,0.7547,4947.0,3,z_revert
PAIR,PRESTIGE/LODHA,2025-09-26,2025-09-29,0.025,164.0,3,z_revert
PAIR,POWERGRID/RECLTD,2025-09-29,2025-09-30,0.2657,1746.0,1,z_revert
PAIR,DLF/GODREJPROP,2025-09-29,2025-09-30,-0.2466,-1622.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-09-30,2025-10-01,0.4392,2887.0,1,z_revert
PAIR,DLF/GODREJPROP,2025-09-30,2025-10-01,0.9472,6236.0,1,z_revert
MEAN_REV,HDFCBANK,2025-09-22,2025-10-03,0.2017,1332.0,11,time_stop
PAIR,POWERGRID/RECLTD,2025-10-01,2025-10-03,-1.0377,-6859.0,2,z_revert
PAIR,DMART/PAGEIND,2025-10-01,2025-10-03,-0.6195,-4080.0,2,z_revert
BREAKOUT,HINDPETRO,2025-09-29,2025-10-06,3.523,23151.0,7,time_stop
PAIR,POWERGRID/RECLTD,2025-10-03,2025-10-06,0.1339,891.0,3,z_revert
PAIR,DLF/GODREJPROP,2025-10-03,2025-10-06,0.1991,1325.0,3,z_revert
PAIR,POWERGRID/RECLTD,2025-10-06,2025-10-07,-0.5699,-3795.0,1,z_revert
BREAKOUT,AXISBANK,2025-10-06,2025-10-07,-2.0227,-13444.0,1,stoploss
PAIR,POWERGRID/RECLTD,2025-10-07,2025-10-08,0.0685,452.0,1,z_revert
PAIR,DLF/GODREJPROP,2025-10-07,2025-10-08,-0.1647,-1087.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-10-08,2025-10-09,-0.1203,-794.0,1,z_revert
PAIR,DLF/GODREJPROP,2025-10-08,2025-10-09,-0.3232,-2131.0,1,z_revert
PAIR,DLF/GODREJPROP,2025-10-09,2025-10-10,0.752,4953.0,1,z_revert
BREAKOUT,IOC,2025-10-06,2025-10-13,0.1027,679.0,7,time_stop
PAIR,DLF/GODREJPROP,2025-10-13,2025-10-14,-0.7838,-5179.0,1,z_revert
PAIR,DMART/PAGEIND,2025-10-03,2025-10-15,-0.076,-501.0,12,z_revert
PAIR,DLF/GODREJPROP,2025-10-14,2025-10-15,0.7788,5130.0,1,z_revert
PAIR,DLF/GODREJPROP,2025-10-15,2025-10-16,0.7179,4742.0,1,z_revert
BREAKOUT,DIVISLAB,2025-10-10,2025-10-17,1.9389,12839.0,7,time_stop
PAIR,DLF/GODREJPROP,2025-10-17,2025-10-20,0.9964,6643.0,3,z_revert
BREAKOUT,NESTLEIND,2025-10-16,2025-10-23,-0.4836,-3235.0,7,time_stop
PAIR,POWERGRID/RECLTD,2025-10-09,2025-10-24,-1.0997,-7344.0,15,time_stop
BREAKOUT,FEDERALBNK,2025-10-20,2025-10-27,2.6081,17351.0,7,time_stop
PAIR,NHPC/PFC,2025-10-23,2025-10-27,0.4875,3273.0,4,z_revert
PAIR,NHPC/PFC,2025-10-27,2025-10-28,-0.0348,-234.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-10-24,2025-10-29,2.0313,13658.0,5,z_revert
PAIR,NHPC/PFC,2025-10-28,2025-10-29,0.2802,1897.0,1,z_revert
PAIR,COFORGE/PERSISTENT,2025-10-15,2025-10-30,-0.7808,-5292.0,15,time_stop
PAIR,POWERGRID/RECLTD,2025-10-29,2025-10-30,-0.3775,-2552.0,1,z_revert
PAIR,NHPC/PFC,2025-10-29,2025-10-30,-0.3115,-2103.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-10-30,2025-10-31,0.0795,536.0,1,z_revert
PAIR,NHPC/PFC,2025-10-30,2025-10-31,0.6133,4137.0,1,z_revert
BREAKOUT,FEDERALBNK,2025-10-27,2025-11-03,2.1096,14261.0,7,time_stop
PAIR,POWERGRID/RECLTD,2025-10-31,2025-11-03,0.6857,4670.0,3,z_revert
PAIR,POWERGRID/RECLTD,2025-11-03,2025-11-04,0.59,4027.0,1,z_revert
PAIR,DRREDDY/ZYDUSLIFE,2025-10-30,2025-11-06,2.7544,18841.0,7,z_revert
PAIR,JSWSTEEL/HINDALCO,2025-11-03,2025-11-06,2.4014,16585.0,3,z_revert
PAIR,POWERGRID/RECLTD,2025-11-04,2025-11-06,0.3783,2635.0,2,z_revert
BREAKOUT,DIVISLAB,2025-10-31,2025-11-07,-1.8411,-12839.0,7,time_stop
PAIR,POWERGRID/RECLTD,2025-11-06,2025-11-07,0.0478,331.0,1,z_revert
PAIR,NHPC/PFC,2025-11-06,2025-11-07,0.4662,3231.0,1,z_revert
PAIR,DLF/GODREJPROP,2025-11-06,2025-11-07,-1.2169,-8447.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-11-07,2025-11-10,-0.5212,-3602.0,3,z_revert
PAIR,JSWSTEEL/HINDALCO,2025-11-07,2025-11-10,0.6184,4266.0,3,z_revert
PAIR,DLF/GODREJPROP,2025-11-07,2025-11-10,0.5481,3790.0,3,z_revert
PAIR,POWERGRID/RECLTD,2025-11-10,2025-11-11,0.088,610.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2025-11-10,2025-11-11,-0.1481,-1026.0,1,z_revert
PAIR,DLF/GODREJPROP,2025-11-10,2025-11-11,-0.4873,-3375.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-11-11,2025-11-12,0.1229,850.0,1,z_revert
BREAKOUT,ASHOKLEY,2025-11-11,2025-11-12,-2.3836,-16487.0,1,stoploss
BREAKOUT,INDUSINDBK,2025-11-11,2025-11-12,4.4574,30574.0,1,target
PAIR,POWERGRID/RECLTD,2025-11-12,2025-11-13,-0.8834,-6154.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2025-11-12,2025-11-13,-0.9349,-6492.0,1,z_revert
PAIR,DMART/PAGEIND,2025-11-12,2025-11-13,1.5415,10670.0,1,z_revert
PAIR,NHPC/PFC,2025-11-07,2025-11-14,-0.0338,-235.0,7,z_revert
PAIR,POWERGRID/RECLTD,2025-11-13,2025-11-14,-0.3378,-2350.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2025-11-13,2025-11-14,-0.2286,-1589.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-11-14,2025-11-17,0.0451,313.0,3,z_revert
PAIR,JSWSTEEL/HINDALCO,2025-11-14,2025-11-17,0.0827,574.0,3,z_revert
PAIR,POWERGRID/RECLTD,2025-11-17,2025-11-18,-0.5329,-3703.0,1,z_revert
BREAKOUT,ASHOKLEY,2025-11-13,2025-11-19,-2.9465,-20433.0,6,stoploss
PAIR,POWERGRID/RECLTD,2025-11-18,2025-11-19,-0.1115,-765.0,1,z_revert
BREAKOUT,HEROMOTOCO,2025-11-17,2025-11-20,3.2674,22416.0,3,target
PAIR,POWERGRID/RECLTD,2025-11-19,2025-11-20,-0.0901,-625.0,1,z_revert
BREAKOUT,HCLTECH,2025-11-19,2025-11-21,-3.0361,-21061.0,2,stoploss
PAIR,JSWSTEEL/HINDALCO,2025-11-20,2025-11-21,-0.0994,-682.0,1,z_revert
PAIR,DLF/GODREJPROP,2025-11-21,2025-11-25,0.4048,2777.0,4,z_revert
PAIR,POWERGRID/RECLTD,2025-11-20,2025-11-26,-0.2929,-2012.0,6,z_revert
PAIR,JSWSTEEL/HINDALCO,2025-11-21,2025-11-26,-0.7104,-4876.0,5,z_revert
PAIR,POWERGRID/RECLTD,2025-11-26,2025-11-27,0.9101,6231.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2025-11-26,2025-11-27,-0.0698,-480.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-11-27,2025-11-28,0.5037,3458.0,1,z_revert
PAIR,DRREDDY/ZYDUSLIFE,2025-11-14,2025-12-01,-0.9825,-6758.0,17,time_stop
PAIR,POWERGRID/RECLTD,2025-11-28,2025-12-01,-0.2367,-1623.0,3,z_revert
BREAKOUT,FEDERALBNK,2025-11-25,2025-12-02,1.3773,9433.0,7,time_stop
PAIR,POWERGRID/RECLTD,2025-12-01,2025-12-02,0.3621,2492.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-12-02,2025-12-03,-1.1211,-7725.0,1,z_revert
BREAKOUT,ASHOKLEY,2025-11-27,2025-12-04,2.1237,14577.0,7,time_stop
PAIR,POWERGRID/RECLTD,2025-12-03,2025-12-04,0.2554,1766.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-12-04,2025-12-05,-0.0154,-107.0,1,z_revert
PAIR,DLF/GODREJPROP,2025-12-04,2025-12-05,-0.5452,-3773.0,1,z_revert
BREAKOUT,TVSMOTOR,2025-12-01,2025-12-08,-1.4802,-10224.0,7,time_stop
PAIR,DLF/GODREJPROP,2025-12-08,2025-12-09,1.4163,9733.0,1,z_revert
PAIR,DLF/GODREJPROP,2025-12-09,2025-12-10,-0.3036,-2097.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2025-12-02,2025-12-17,-6.0311,-41606.0,15,time_stop
PAIR,POWERGRID/RECLTD,2025-12-05,2025-12-18,-0.2755,-1861.0,13,z_revert
PAIR,CHOLAFIN/LICHSGFIN,2025-12-05,2025-12-19,1.508,10174.0,14,z_revert
PAIR,POWERGRID/RECLTD,2025-12-18,2025-12-23,0.7862,5332.0,5,z_revert
PAIR,NHPC/PFC,2025-12-19,2025-12-23,1.1287,7676.0,4,z_revert
PAIR,POWERGRID/RECLTD,2025-12-23,2025-12-24,-0.1518,-1036.0,1,z_revert
PAIR,INFY/PERSISTENT,2025-12-10,2025-12-26,0.0537,366.0,16,time_stop
PAIR,POWERGRID/RECLTD,2025-12-24,2025-12-26,0.7807,5328.0,2,z_revert
PAIR,POWERGRID/RECLTD,2025-12-26,2025-12-29,0.7207,4932.0,3,z_revert
PAIR,NHPC/PFC,2025-12-26,2025-12-29,0.7157,4911.0,3,z_revert
BREAKOUT,COALINDIA,2025-12-23,2025-12-30,-1.0554,-7259.0,7,time_stop
PAIR,POWERGRID/RECLTD,2025-12-29,2025-12-30,-0.3048,-2089.0,1,z_revert
PAIR,INDUSINDBK/BANKBARODA,2025-12-29,2025-12-31,0.0471,322.0,2,z_revert
PAIR,POWERGRID/RECLTD,2025-12-30,2025-12-31,-0.0859,-588.0,1,z_revert
BREAKOUT,SAIL,2025-12-30,2025-12-31,4.6204,31625.0,1,target
PAIR,JSWSTEEL/HINDALCO,2025-12-17,2026-01-01,1.4983,10421.0,15,time_stop
PAIR,POWERGRID/RECLTD,2025-12-31,2026-01-01,0.8218,5746.0,1,z_revert
PAIR,NHPC/PFC,2025-12-31,2026-01-01,0.6929,4859.0,1,z_revert
PAIR,INDUSINDBK/BANKBARODA,2025-12-31,2026-01-01,0.6708,4715.0,1,z_revert
PAIR,POWERGRID/RECLTD,2026-01-01,2026-01-02,1.164,8201.0,1,z_revert
PAIR,INDUSINDBK/BANKBARODA,2026-01-01,2026-01-02,-0.014,-99.0,1,z_revert
PAIR,NHPC/PFC,2026-01-01,2026-01-05,-0.6506,-4603.0,4,z_revert
PAIR,POWERGRID/RECLTD,2026-01-02,2026-01-05,-0.2011,-1419.0,3,z_revert
PAIR,INDUSINDBK/BANKBARODA,2026-01-02,2026-01-05,-0.379,-2673.0,3,z_revert
PAIR,POWERGRID/RECLTD,2026-01-05,2026-01-06,0.7413,5221.0,1,z_revert
PAIR,NHPC/PFC,2026-01-05,2026-01-06,0.1472,1040.0,1,z_revert
PAIR,POWERGRID/RECLTD,2026-01-06,2026-01-07,1.1181,7900.0,1,z_revert
PAIR,NHPC/PFC,2026-01-06,2026-01-07,0.0972,689.0,1,z_revert
BREAKOUT,SHREECEM,2026-01-05,2026-01-08,-2.6525,-18820.0,3,stoploss
PAIR,POWERGRID/RECLTD,2026-01-07,2026-01-08,-0.8488,-5966.0,1,z_revert
PAIR,POWERGRID/RECLTD,2026-01-08,2026-01-09,-0.7521,-5271.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2026-01-01,2026-01-12,-0.8415,-5882.0,11,z_revert
PAIR,NHPC/PFC,2026-01-08,2026-01-12,0.5746,4005.0,4,z_revert
PAIR,POWERGRID/RECLTD,2026-01-09,2026-01-12,0.9675,6757.0,3,z_revert
PAIR,POWERGRID/RECLTD,2026-01-12,2026-01-13,-0.5781,-4051.0,1,z_revert
PAIR,NHPC/PFC,2026-01-12,2026-01-13,0.4894,3422.0,1,z_revert
BREAKOUT,TITAN,2026-01-07,2026-01-14,-1.4418,-10100.0,7,time_stop
PAIR,POWERGRID/RECLTD,2026-01-13,2026-01-14,0.4732,3298.0,1,z_revert
PAIR,NHPC/PFC,2026-01-13,2026-01-14,0.4141,2891.0,1,z_revert
PAIR,POWERGRID/RECLTD,2026-01-14,2026-01-16,0.4285,2996.0,2,z_revert
PAIR,NHPC/PFC,2026-01-14,2026-01-16,0.9448,6616.0,2,z_revert
BREAKOUT,PNB,2026-01-16,2026-01-19,-3.4657,-24346.0,3,stoploss
PAIR,NHPC/PFC,2026-01-19,2026-01-20,-0.4895,-3397.0,1,z_revert
PAIR,NHPC/PFC,2026-01-20,2026-01-21,0.5055,3502.0,1,z_revert
PAIR,POWERGRID/RECLTD,2026-01-21,2026-01-22,0.7923,5498.0,1,z_revert
BREAKOUT,TECHM,2026-01-16,2026-01-23,1.5044,10470.0,7,time_stop
PAIR,POWERGRID/RECLTD,2026-01-22,2026-01-23,0.3146,2201.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2026-01-12,2026-01-27,-0.5779,-4048.0,15,time_stop
MEAN_REV,KOTAKBANK,2026-01-14,2026-01-27,-3.1094,-21733.0,13,time_stop
PAIR,POWERGRID/RECLTD,2026-01-23,2026-01-27,0.231,1597.0,4,z_revert
BREAKOUT,VEDL,2026-01-27,2026-01-28,4.7747,33037.0,1,target
BREAKOUT,JSWSTEEL,2026-01-27,2026-02-01,-2.2462,-15801.0,5,stoploss
PAIR,JSWSTEEL/HINDALCO,2026-02-01,2026-02-02,-1.034,-7217.0,1,z_revert
PAIR,INFY/PERSISTENT,2026-01-23,2026-02-03,1.5996,11124.0,11,z_revert
PAIR,JSWSTEEL/HINDALCO,2026-02-03,2026-02-04,-0.5018,-3509.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2026-02-04,2026-02-05,1.9185,13393.0,1,z_revert
MEAN_REV,KOTAKBANK,2026-01-27,2026-02-06,3.5522,24964.0,10,time_stop
PAIR,M&M/ASHOKLEY,2026-01-28,2026-02-12,0.0,0.0,15,time_stop
BREAKOUT,DMART,2026-02-05,2026-02-12,0.0,0.0,7,time_stop
MEAN_REV,KOTAKBANK,2026-02-06,2026-02-16,0.0,0.0,10,time_stop
PAIR,POWERGRID/RECLTD,2026-02-02,2026-02-17,-0.1596,-1135.0,15,time_stop
BREAKOUT,SUNPHARMA,2026-02-23,2026-02-26,3.7769,26858.0,3,target
BREAKOUT,PFC,2026-02-25,2026-02-27,-2.3629,-17025.0,2,stoploss
BREAKOUT,LICHSGFIN,2026-02-25,2026-03-02,-3.6562,-26125.0,5,stoploss
