,entry_date,exit_date,pair,strategy,direction,days,entry_z,exit_z,gross,charges,net,reason,win
596,2025-09-10,2025-09-11,HINDUNILVR_CAL,CALENDAR,SELL_NEAR,1,3.118,2.869,9630.0,1156.0,8474.0,INTRADAY,True
597,2025-09-10,2025-09-15,SUNPHARMA/LUPIN,PAIRS,BUY_A,5,-2.151,-2.744,-55732.0,6688.0,-62420.0,TIME_STOP,False
598,2025-09-11,2025-09-12,HINDUNILVR_CAL,CALENDAR,SELL_NEAR,1,2.869,1.013,15330.0,1840.0,13490.0,INTRADAY,True
599,2025-09-12,2025-09-15,SBIN/BANKBARODA,PAIRS,SELL_A,3,1.892,1.456,8936.0,1072.0,7863.0,PROFIT,True
600,2025-09-16,2025-09-17,NTPC/NHPC,PAIRS,BUY_A,1,-2.215,-1.446,25157.0,3019.0,22138.0,PROFIT,True
601,2025-09-17,2025-09-18,ITC_CAL,CALENDAR,SELL_NEAR,1,2.015,0.945,5600.0,672.0,4928.0,INTRADAY,True
602,2025-09-17,2025-09-18,SBIN/BANKBARODA,PAIRS,SELL_A,1,1.794,0.647,26320.0,3158.0,23162.0,PROFIT,True
603,2025-09-19,2025-09-24,PNB/IDFCFIRSTB,PAIRS,SELL_A,5,2.211,1.735,23812.0,2857.0,20954.0,INTRADAY,True
604,2025-09-19,2025-09-24,IRFC/ADANIGREEN,PAIRS,BUY_A,5,-2.099,-3.144,-133546.0,16026.0,-149571.0,TIME_STOP,False
605,2025-09-19,2025-09-22,ULTRACEMCO/GRASIM,PAIRS,BUY_A,3,-1.524,-0.655,31130.0,3736.0,27395.0,PROFIT,True
606,2025-09-19,2025-09-22,LTIM/PERSISTENT,PAIRS,SELL_A,3,1.936,1.045,40875.0,4905.0,35970.0,PROFIT,True
607,2025-09-22,2025-09-24,NHPC/ADANIENSOL,PAIRS,BUY_A,2,-2.726,-1.312,57095.0,6851.0,50243.0,PROFIT,True
608,2025-09-22,2025-09-25,TATAPOWER/HUDCO,PAIRS,BUY_A,3,-3.347,-2.032,56684.0,6802.0,49882.0,INTRADAY,True
609,2025-09-22,2025-09-25,CIPLA/ZYDUSLIFE,PAIRS,BUY_A,3,-1.962,-1.558,23230.0,2788.0,20442.0,INTRADAY,True
610,2025-09-22,2025-09-23,CHOLAFIN/SBICARD,PAIRS,SELL_A,1,2.181,1.998,20694.0,2483.0,18211.0,INTRADAY,True
611,2025-09-22,2025-09-29,BANKBARODA/BANDHANBNK,PAIRS,SELL_A,7,2.205,1.96,-6906.0,829.0,-7734.0,INTRADAY,False
612,2025-09-23,2025-09-29,SBIN/FEDERALBNK,PAIRS,SELL_A,6,2.174,2.307,-67619.0,8114.0,-75733.0,TIME_STOP,False
613,2025-09-24,2025-09-25,JSWSTEEL/HINDALCO,PAIRS,SELL_A,1,2.695,2.189,46591.0,5591.0,41000.0,INTRADAY,True
614,2025-09-24,2025-09-25,ULTRACEMCO/GRASIM,PAIRS,BUY_A,1,-1.875,-1.637,18721.0,2247.0,16474.0,INTRADAY,True
615,2025-09-24,2025-09-25,MPHASIS/OFSS,PAIRS,BUY_A,1,-2.089,-1.807,28427.0,3411.0,25016.0,INTRADAY,True
616,2025-09-25,2025-09-26,JSWSTEEL/HINDALCO,PAIRS,SELL_A,1,2.189,1.271,27893.0,3347.0,24546.0,PROFIT,True
617,2025-09-25,2025-09-26,ULTRACEMCO/GRASIM,PAIRS,BUY_A,1,-1.637,-1.199,10831.0,1300.0,9532.0,PROFIT,True
618,2025-09-26,2025-09-29,HUDCO/ADANIENSOL,PAIRS,BUY_A,3,-2.01,-1.547,26579.0,3189.0,23389.0,INTRADAY,True
619,2025-09-26,2025-09-30,TECHM/LTIM,PAIRS,BUY_A,4,-1.781,-1.685,23452.0,2814.0,20638.0,INTRADAY,True
620,2025-09-29,2025-10-01,BANKBARODA/FEDERALBNK,PAIRS,SELL_A,2,2.081,1.87,30638.0,3677.0,26961.0,INTRADAY,True
621,2025-09-30,2025-10-01,HINDUNILVR_CAL,CALENDAR,SELL_NEAR,1,5.346,4.115,12600.0,1512.0,11088.0,INTRADAY,True
622,2025-09-30,2025-10-01,COLPAL_CAL,CALENDAR,SELL_NEAR,1,4.482,3.295,5062.0,608.0,4455.0,INTRADAY,True
623,2025-09-30,2025-10-01,VEDL/COALINDIA,PAIRS,SELL_A,1,2.739,2.617,15777.0,1893.0,13884.0,INTRADAY,True
624,2025-09-30,2025-10-06,PNB/IDFCFIRSTB,PAIRS,SELL_A,6,2.172,1.845,9842.0,1181.0,8661.0,INTRADAY,True
625,2025-10-01,2025-10-06,VEDL/COALINDIA,PAIRS,SELL_A,5,2.617,3.171,-33144.0,3977.0,-37122.0,TIME_STOP,False
626,2025-10-01,2025-10-06,SBIN/BANKBARODA,PAIRS,BUY_A,5,-2.004,-2.839,-32217.0,3866.0,-36083.0,TIME_STOP,False
627,2025-10-01,2025-10-06,ULTRACEMCO/GRASIM,PAIRS,BUY_A,5,-2.175,-2.538,-15876.0,1905.0,-17781.0,TIME_STOP,False
628,2025-10-01,2025-10-06,TECHM/LTIM,PAIRS,BUY_A,5,-1.835,-2.084,-24201.0,2904.0,-27105.0,TIME_STOP,False
629,2025-10-01,2025-10-03,COLPAL_CAL,CALENDAR,SELL_NEAR,2,3.295,3.578,4927.0,591.0,4336.0,INTRADAY,True
630,2025-10-01,2025-10-03,HINDUNILVR_CAL,CALENDAR,SELL_NEAR,2,4.115,3.463,9810.0,1177.0,8633.0,INTRADAY,True
631,2025-10-03,2025-10-06,HINDUNILVR_CAL,CALENDAR,SELL_NEAR,3,3.463,2.816,18030.0,2164.0,15866.0,INTRADAY,True
632,2025-10-03,2025-10-06,COLPAL_CAL,CALENDAR,SELL_NEAR,3,3.578,3.081,6863.0,824.0,6039.0,INTRADAY,True
633,2025-10-06,2025-10-07,HINDUNILVR_CAL,CALENDAR,SELL_NEAR,1,2.816,2.334,13830.0,1660.0,12170.0,INTRADAY,True
634,2025-10-06,2025-10-08,COLPAL_CAL,CALENDAR,SELL_NEAR,2,3.081,2.346,6322.0,759.0,5564.0,INTRADAY,True
635,2025-10-06,2025-10-08,HDFCBANK/ICICIBANK,PAIRS,SELL_A,2,2.53,2.426,12945.0,1553.0,11391.0,INTRADAY,True
636,2025-10-06,2025-10-08,BANKBARODA/BANDHANBNK,PAIRS,SELL_A,2,2.226,2.128,22808.0,2737.0,20071.0,INTRADAY,True
637,2025-10-06,2025-10-09,NHPC/ADANIENSOL,PAIRS,BUY_A,3,-2.43,-2.229,18387.0,2206.0,16181.0,INTRADAY,True
638,2025-10-06,2025-10-09,TECHM/OFSS,PAIRS,BUY_A,3,-2.292,-2.071,16799.0,2016.0,14783.0,INTRADAY,True
639,2025-10-07,2025-10-08,HINDUNILVR_CAL,CALENDAR,SELL_NEAR,1,2.334,2.01,11580.0,1390.0,10190.0,INTRADAY,True
640,2025-10-08,2025-10-09,HDFCBANK/ICICIBANK,PAIRS,SELL_A,1,2.426,1.923,26151.0,3138.0,23013.0,INTRADAY,True
641,2025-10-08,2025-10-09,HINDUNILVR_CAL,CALENDAR,SELL_NEAR,1,2.01,1.692,7740.0,929.0,6811.0,INTRADAY,True
642,2025-10-08,2025-10-09,COLPAL_CAL,CALENDAR,SELL_NEAR,1,2.346,2.288,3420.0,410.0,3010.0,INTRADAY,True
643,2025-10-08,2025-10-09,ITC_CAL,CALENDAR,BUY_NEAR,1,-2.559,0.597,1760.0,211.0,1549.0,PROFIT,True
644,2025-10-08,2025-10-13,FEDERALBNK/BANDHANBNK,PAIRS,SELL_A,5,2.801,3.343,-57907.0,6949.0,-64855.0,TIME_STOP,False
645,2025-10-09,2025-10-13,HDFCBANK/ICICIBANK,PAIRS,SELL_A,4,1.923,1.677,18842.0,2261.0,16581.0,INTRADAY,True
646,2025-10-09,2025-10-14,TECHM/PERSISTENT,PAIRS,BUY_A,5,-1.865,-1.658,16334.0,1960.0,14374.0,INTRADAY,True
647,2025-10-09,2025-10-10,COLPAL_CAL,CALENDAR,SELL_NEAR,1,2.288,2.292,5400.0,648.0,4752.0,INTRADAY,True
648,2025-10-09,2025-10-10,HUDCO/ADANIENSOL,PAIRS,BUY_A,1,-2.196,-1.346,33762.0,4051.0,29710.0,PROFIT,True
649,2025-10-09,2025-10-10,NMDC/COALINDIA,PAIRS,SELL_A,1,2.722,1.817,37060.0,4447.0,32613.0,INTRADAY,True
650,2025-10-10,2025-10-13,TATASTEEL/SAIL,PAIRS,SELL_A,3,1.767,1.484,15642.0,1877.0,13765.0,PROFIT,True
651,2025-10-10,2025-10-13,VEDL/NMDC,PAIRS,SELL_A,3,1.993,1.729,16740.0,2009.0,14732.0,INTRADAY,True
652,2025-10-10,2025-10-13,COLPAL_CAL,CALENDAR,SELL_NEAR,3,2.292,2.031,7762.0,932.0,6831.0,INTRADAY,True
653,2025-10-13,2025-10-14,COLPAL_CAL,CALENDAR,SELL_NEAR,1,2.031,1.908,6773.0,813.0,5960.0,INTRADAY,True
654,2025-10-13,2025-10-14,SBIN/BANKBARODA,PAIRS,BUY_A,1,-1.99,-1.376,19095.0,2291.0,16803.0,PROFIT,True
655,2025-10-13,2025-10-17,VEDL/COALINDIA,PAIRS,SELL_A,4,2.542,1.409,33133.0,3976.0,29157.0,PROFIT,True
656,2025-10-13,2025-10-17,HUDCO/ADANIENSOL,PAIRS,BUY_A,4,-2.089,-2.088,-10079.0,1209.0,-11288.0,INTRADAY,False
657,2025-10-14,2025-10-20,TECHM/LTIM,PAIRS,BUY_A,6,-2.162,-2.336,-64988.0,7798.0,-72786.0,TIME_STOP,False
658,2025-10-14,2025-10-20,TATASTEEL/SAIL,PAIRS,SELL_A,6,1.654,1.716,-8440.0,1013.0,-9453.0,TIME_STOP,False
659,2025-10-15,2025-10-16,SBIN/BANKBARODA,PAIRS,BUY_A,1,-1.755,-1.198,18046.0,2165.0,15880.0,PROFIT,True
660,2025-10-15,2025-10-20,INDUSINDBK/RBLBANK,PAIRS,BUY_A,5,-2.372,-3.112,-172750.0,20730.0,-193480.0,TIME_STOP,False
661,2025-10-16,2025-10-17,BANKBARODA/BANDHANBNK,PAIRS,SELL_A,1,1.933,1.804,24276.0,2913.0,21363.0,INTRADAY,True
662,2025-10-16,2025-10-17,ULTRACEMCO/GRASIM,PAIRS,BUY_A,1,-1.781,-1.17,16250.0,1950.0,14300.0,PROFIT,True
663,2025-10-17,2025-10-20,TATAPOWER/PFC,PAIRS,SELL_A,3,2.31,2.281,8020.0,962.0,7058.0,INTRADAY,True
664,2025-10-17,2025-10-20,HUDCO/ADANIENSOL,PAIRS,BUY_A,3,-2.088,-1.71,28776.0,3453.0,25323.0,INTRADAY,True
665,2025-10-17,2025-10-20,VEDL/NMDC,PAIRS,SELL_A,3,2.143,1.868,12620.0,1514.0,11106.0,INTRADAY,True
666,2025-10-17,2025-10-20,BANKBARODA/BANDHANBNK,PAIRS,SELL_A,3,1.804,1.714,33960.0,4075.0,29885.0,INTRADAY,True
667,2025-10-20,2025-10-27,HDFCBANK/ICICIBANK,PAIRS,SELL_A,7,2.787,2.339,-22035.0,2644.0,-24679.0,TIME_STOP,False
668,2025-10-20,2025-10-27,LTIM/OFSS,PAIRS,SELL_A,7,3.0,2.201,4116.0,494.0,3623.0,TIME_STOP,True
669,2025-10-20,2025-10-27,TECHM/PERSISTENT,PAIRS,BUY_A,7,-3.195,-2.236,14085.0,1690.0,12395.0,TIME_STOP,True
670,2025-10-20,2025-10-23,IDFCFIRSTB/AUBANK,PAIRS,BUY_A,3,-2.357,-1.702,58119.0,6974.0,51145.0,INTRADAY,True
671,2025-10-20,2025-10-21,TATAPOWER/PFC,PAIRS,SELL_A,1,2.281,1.956,12189.0,1463.0,10726.0,INTRADAY,True
672,2025-10-20,2025-10-27,FEDERALBNK/BANDHANBNK,PAIRS,SELL_A,7,3.696,2.806,-31418.0,3770.0,-35188.0,TIME_STOP,False
673,2025-10-21,2025-10-27,ULTRACEMCO/GRASIM,PAIRS,BUY_A,6,-1.908,-3.459,-73532.0,8824.0,-82356.0,TIME_STOP,False
674,2025-10-23,2025-10-24,HUDCO/ADANIENSOL,PAIRS,BUY_A,1,-1.988,-1.882,16843.0,2021.0,14822.0,INTRADAY,True
675,2025-10-23,2025-10-28,VEDL/NMDC,PAIRS,SELL_A,5,2.891,2.961,-47087.0,5650.0,-52738.0,TIME_STOP,False
676,2025-10-24,2025-10-28,JSWSTEEL/HINDALCO,PAIRS,BUY_A,4,-2.428,-1.321,36583.0,4390.0,32193.0,PROFIT,True
677,2025-10-27,2025-10-28,TATAPOWER/PFC,PAIRS,SELL_A,1,2.11,2.078,14450.0,1734.0,12716.0,INTRADAY,True
678,2025-10-27,2025-10-29,CHOLAFIN/SBICARD,PAIRS,SELL_A,2,3.75,2.778,64341.0,7721.0,56620.0,INTRADAY,True
679,2025-10-27,2025-10-29,TATASTEEL/SAIL,PAIRS,SELL_A,2,2.515,2.023,41515.0,4982.0,36533.0,INTRADAY,True
680,2025-10-27,2025-10-29,DRREDDY/LUPIN,PAIRS,SELL_A,2,2.117,-0.748,99246.0,11910.0,87336.0,PROFIT,True
681,2025-10-27,2025-11-03,BANKBARODA/FEDERALBNK,PAIRS,BUY_A,7,-2.57,-1.357,65626.0,7875.0,57751.0,PROFIT,True
682,2025-10-28,2025-10-29,SAIL_CAL,CALENDAR,BUY_NEAR,1,-5.454,-1.018,55930.0,6712.0,49218.0,INTRADAY,True
683,2025-10-28,2025-10-29,ITC_CAL,CALENDAR,BUY_NEAR,1,-3.688,-2.942,8080.0,970.0,7110.0,INTRADAY,True
684,2025-10-28,2025-10-29,OBEROIRLTY_CAL,CALENDAR,BUY_NEAR,1,-3.212,-0.753,9590.0,1151.0,8439.0,INTRADAY,True
685,2025-10-29,2025-11-03,TECHM/LTIM,PAIRS,BUY_A,5,-1.993,-2.184,-58462.0,7016.0,-65478.0,TIME_STOP,False
686,2025-10-29,2025-11-03,TATASTEEL/SAIL,PAIRS,SELL_A,5,2.023,1.736,24559.0,2947.0,21612.0,INTRADAY,True
687,2025-10-29,2025-10-31,TATAPOWER/PFC,PAIRS,SELL_A,2,1.951,1.654,12900.0,1548.0,11352.0,INTRADAY,True
688,2025-10-29,2025-10-30,ITC_CAL,CALENDAR,BUY_NEAR,1,-2.942,-3.221,8480.0,1018.0,7462.0,INTRADAY,True
689,2025-10-29,2025-11-03,CHOLAFIN/SBICARD,PAIRS,SELL_A,5,2.778,2.799,-36364.0,4364.0,-40727.0,TIME_STOP,False
690,2025-10-30,2025-10-31,ITC_CAL,CALENDAR,BUY_NEAR,1,-3.221,-1.904,15040.0,1805.0,13235.0,INTRADAY,True
691,2025-10-30,2025-11-04,CIPLA/DIVISLAB,PAIRS,BUY_A,5,-2.457,-3.007,-73826.0,8859.0,-82685.0,TIME_STOP,False
692,2025-10-31,2025-11-06,DRREDDY/LUPIN,PAIRS,BUY_A,6,-2.904,-1.677,41312.0,4957.0,36354.0,INTRADAY,True
693,2025-11-03,2025-11-04,ITC_CAL,CALENDAR,BUY_NEAR,1,-2.696,-1.219,11600.0,1392.0,10208.0,INTRADAY,True
694,2025-11-03,2025-11-04,OBEROIRLTY_CAL,CALENDAR,SELL_NEAR,1,3.888,3.747,11830.0,1420.0,10410.0,INTRADAY,True
695,2025-11-03,2025-11-04,SBIN/BANKBARODA,PAIRS,BUY_A,1,-2.731,-1.688,46751.0,5610.0,41141.0,INTRADAY,True
696,2025-11-03,2025-11-04,TATAPOWER/PFC,PAIRS,SELL_A,1,1.989,1.724,25604.0,3073.0,22532.0,INTRADAY,True
697,2025-11-03,2025-11-06,ULTRACEMCO/GRASIM,PAIRS,BUY_A,3,-2.07,0.352,119875.0,14385.0,105490.0,PROFIT,True
698,2025-11-03,2025-11-10,FEDERALBNK/BANDHANBNK,PAIRS,SELL_A,7,2.823,2.347,-56170.0,6740.0,-62910.0,TIME_STOP,False
699,2025-11-04,2025-11-10,VEDL/NMDC,PAIRS,SELL_A,6,2.491,2.29,-19112.0,2293.0,-21406.0,TIME_STOP,False
700,2025-11-04,2025-11-10,TECHM/PERSISTENT,PAIRS,BUY_A,6,-2.214,-2.016,-14245.0,1709.0,-15954.0,TIME_STOP,False
701,2025-11-04,2025-11-06,SBIN/BANKBARODA,PAIRS,BUY_A,2,-1.688,-1.185,18702.0,2244.0,16458.0,PROFIT,True
702,2025-11-04,2025-11-06,OBEROIRLTY_CAL,CALENDAR,SELL_NEAR,2,3.747,4.086,7840.0,941.0,6899.0,INTRADAY,True
703,2025-11-06,2025-11-07,HDFCBANK/ICICIBANK,PAIRS,SELL_A,1,2.201,1.463,46013.0,5522.0,40491.0,PROFIT,True
704,2025-11-06,2025-11-07,OBEROIRLTY_CAL,CALENDAR,SELL_NEAR,1,4.086,3.905,11480.0,1378.0,10102.0,INTRADAY,True
705,2025-11-06,2025-11-11,SUNPHARMA/SYNGENE,PAIRS,SELL_A,5,2.345,1.377,33688.0,4042.0,29645.0,PROFIT,True
706,2025-11-06,2025-11-11,LTIM/OFSS,PAIRS,SELL_A,5,2.27,2.085,-19610.0,2353.0,-21963.0,TIME_STOP,False
707,2025-11-07,2025-11-10,SBIN/BANKBARODA,PAIRS,BUY_A,3,-1.826,-1.722,19850.0,2382.0,17468.0,INTRADAY,True
708,2025-11-07,2025-11-12,TATAPOWER/PFC,PAIRS,SELL_A,5,2.276,1.887,11072.0,1329.0,9743.0,INTRADAY,True
709,2025-11-07,2025-11-10,OBEROIRLTY_CAL,CALENDAR,SELL_NEAR,3,3.905,3.619,9625.0,1155.0,8470.0,INTRADAY,True
710,2025-11-10,2025-11-11,OBEROIRLTY_CAL,CALENDAR,SELL_NEAR,1,3.619,2.394,12250.0,1470.0,10780.0,INTRADAY,True
711,2025-11-10,2025-11-11,CHOLAFIN/SBICARD,PAIRS,SELL_A,1,2.904,2.628,58274.0,6993.0,51281.0,INTRADAY,True
712,2025-11-10,2025-11-11,SBIN/BANKBARODA,PAIRS,BUY_A,1,-1.722,-1.26,17558.0,2107.0,15451.0,PROFIT,True
713,2025-11-10,2025-11-11,DRREDDY/LUPIN,PAIRS,BUY_A,1,-2.304,-1.605,37594.0,4511.0,33083.0,INTRADAY,True
714,2025-11-11,2025-11-17,BANKBARODA/BANDHANBNK,PAIRS,SELL_A,6,2.271,1.794,16865.0,2024.0,14841.0,TIME_STOP,True
715,2025-11-11,2025-11-13,VEDL/NATIONALUM,PAIRS,BUY_A,2,-1.888,-1.619,27032.0,3244.0,23788.0,INTRADAY,True
716,2025-11-11,2025-11-12,HEROMOTOCO/BHARATFORG,PAIRS,BUY_A,1,-2.505,-1.773,70818.0,8498.0,62320.0,INTRADAY,True
717,2025-11-11,2025-11-12,TECHM/LTIM,PAIRS,BUY_A,1,-1.881,-1.755,38062.0,4568.0,33495.0,INTRADAY,True
718,2025-11-11,2025-11-12,OBEROIRLTY_CAL,CALENDAR,SELL_NEAR,1,2.394,1.914,16975.0,2037.0,14938.0,INTRADAY,True
719,2025-11-11,2025-11-13,CHOLAFIN/SBICARD,PAIRS,SELL_A,2,2.628,1.661,82598.0,9912.0,72687.0,INTRADAY,True
720,2025-11-12,2025-11-13,TECHM/LTIM,PAIRS,BUY_A,1,-1.755,-1.676,12262.0,1472.0,10791.0,INTRADAY,True
721,2025-11-12,2025-11-17,HUDCO/ADANIENSOL,PAIRS,BUY_A,5,-2.328,-1.374,48477.0,5817.0,42660.0,PROFIT,True
722,2025-11-12,2025-11-17,NTPC/PFC,PAIRS,SELL_A,5,2.138,2.102,2920.0,350.0,2569.0,INTRADAY,True
723,2025-11-13,2025-11-18,DRREDDY/ZYDUSLIFE,PAIRS,SELL_A,5,2.409,2.909,-48210.0,5785.0,-53995.0,TIME_STOP,False
724,2025-11-17,2025-11-18,NTPC/PFC,PAIRS,SELL_A,1,2.102,1.969,10817.0,1298.0,9519.0,INTRADAY,True
725,2025-11-17,2025-11-20,NHPC/ADANIENSOL,PAIRS,BUY_A,3,-2.23,-1.678,41524.0,4983.0,36541.0,INTRADAY,True
726,2025-11-17,2025-11-20,TATAPOWER/HUDCO,PAIRS,BUY_A,3,-2.184,-1.994,4144.0,497.0,3647.0,INTRADAY,True
727,2025-11-18,2025-11-19,NTPC/PFC,PAIRS,SELL_A,1,1.969,1.64,13448.0,1614.0,11834.0,INTRADAY,True
728,2025-11-18,2025-11-19,VEDL/NATIONALUM,PAIRS,BUY_A,1,-1.929,-1.688,26892.0,3227.0,23665.0,INTRADAY,True
729,2025-11-19,2025-11-20,TECHM/LTIM,PAIRS,BUY_A,1,-1.918,-1.76,27750.0,3330.0,24420.0,INTRADAY,True
730,2025-11-19,2025-11-24,SUNPHARMA/SYNGENE,PAIRS,SELL_A,5,2.552,1.857,17338.0,2080.0,15257.0,TIME_STOP,True
731,2025-11-20,2025-11-21,VEDL/NATIONALUM,PAIRS,BUY_A,1,-1.964,-1.936,43925.0,5271.0,38654.0,INTRADAY,True
732,2025-11-20,2025-11-21,TATAPOWER/HUDCO,PAIRS,BUY_A,1,-1.994,-1.021,44492.0,5339.0,39153.0,PROFIT,True
733,2025-11-20,2025-11-25,LTIM/OFSS,PAIRS,SELL_A,5,2.034,1.691,25046.0,3005.0,22040.0,INTRADAY,True
734,2025-11-20,2025-11-25,NTPC/PFC,PAIRS,SELL_A,5,1.8,2.608,-29874.0,3585.0,-33458.0,TIME_STOP,False
735,2025-11-21,2025-11-25,VEDL/NATIONALUM,PAIRS,BUY_A,4,-1.936,-1.783,17676.0,2121.0,15555.0,INTRADAY,True
736,2025-11-25,2025-11-26,POWERGRID/PFC,PAIRS,SELL_A,1,2.45,2.166,23625.0,2835.0,20790.0,INTRADAY,True
737,2025-11-25,2025-12-01,BANKBARODA/FEDERALBNK,PAIRS,BUY_A,6,-2.24,-1.614,48983.0,5878.0,43105.0,INTRADAY,True
738,2025-11-26,2025-12-01,TATAPOWER/PFC,PAIRS,SELL_A,5,2.117,1.8,15065.0,1808.0,13257.0,INTRADAY,True
739,2025-11-26,2025-12-01,TECHM/OFSS,PAIRS,SELL_A,5,2.238,2.22,-16369.0,1964.0,-18333.0,TIME_STOP,False
740,2025-11-26,2025-12-01,NTPC/NHPC,PAIRS,SELL_A,5,2.016,2.007,-5418.0,650.0,-6068.0,TIME_STOP,False
741,2025-12-02,2025-12-08,LTIM/PERSISTENT,PAIRS,SELL_A,6,2.06,3.086,-55458.0,6655.0,-62113.0,TIME_STOP,False
742,2025-12-02,2025-12-05,VEDL/SAIL,PAIRS,SELL_A,3,2.666,1.723,55242.0,6629.0,48613.0,INTRADAY,True
743,2025-12-02,2025-12-03,SBIN/BANKBARODA,PAIRS,BUY_A,1,-2.177,-1.15,41920.0,5030.0,36890.0,PROFIT,True
744,2025-12-02,2025-12-03,NTPC/PFC,PAIRS,SELL_A,1,2.292,2.236,15127.0,1815.0,13312.0,INTRADAY,True
